시도,구군,행정구역명,시설명,소재지,시설용량,물리적 용량,생물학적 용량,고도 용량,유입하수량,물리적 유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,물리적 방류량,생물학적 방류량,고도 방류량,유입_생화학적 산소요구량(BOD),방류_생화학적 산소요구량(BOD),유입_총유기탄소(TOC),방류_총유기탄소(TOC),유입_부유물질량(SS),방류_부유물질량(SS),유입_총질소(T-N),방류_총질소(T-N),유입_총인(T-P),방류_총인(T-P),유입총대장균군수,방류총대장균군수,처리효율,처리부하량,처리방법,적용신기술,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,준공일,가동개시일,사업비(백만원),방류수소독방법,수계,지류,세부단위구역,지역구분,명칭,목표수질_생화학적 산소요구량(BOD),에너지자립율,에너지자체생산량,연간 총 에너지 사용량_계_(TOE),연간 총 에너지 사용량_총 전력사용량(kWh),연간 총 에너지 사용량_자체 에너지사용량(TOE),하수처리량당 이산화탄소(CO2)배출량,운영주체,위탁 업체명,위탁비용,위탁계약기간(시작),위탁계약기간(종료),직원총수(명),안전사고건수
전라남도,보성군,보성군,강산,보성읍 대야리 731-1 ,25,0,0,25,82.3,0,0,82.3,78.2,0,0,78.2,68.7,3.2,34.2,3.6,129.3,3.3,28.076,8.454,2.821,1.041,153286,129,95.3,5.4,BRC,,0,0,0,0,2009-02-28,2009-03-01,1654,,섬진강,주암천,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,5.8,25376,0,0.407,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,고죽,율어면 고죽리 564-1 ,25,0,0,25,122.2,0,0,122.2,117.1,0,0,117.1,63.8,2.9,31.3,3.4,124.5,3.2,26.019,8.122,2.655,0.985,147692,103,95.5,7.4,OAM,,0,0,0,0,2009-12-23,2009-12-23,1911,,섬진강,율어천,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,1.5,6356,0,0.068,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,대여,노동면 금호리 738-1 ,25,0,0,25,21.9,0,0,21.9,19.6,0,0,19.6,74.2,3.1,35,3.5,106,3.2,26.334,7.339,2.757,0.969,138571,116,95.8,1.6,OAM,,0,0,0,0,2004-01-25,2004-01-25,102,,섬진강,보성강,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,1.5,6445,0,0.413,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,대전,조성면 용전리 2255-1 ,25,0,0,25,21.8,0,0,21.8,19.9,0,0,19.9,67.5,3.4,35.5,3.4,127.2,3.1,28.519,11.368,2.97,0.991,143769,133,95,1.4,HANT,,0,0,0,0,2005-03-25,2005-03-26,140,,섬진강,조성천,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,5.6,24517,0,1.545,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,봉동,노동면 명봉리 747-8 ,25,0,0,25,14.6,0,0,14.6,13.1,0,0,13.1,62.2,3.1,32,3.2,109.5,3.2,25.855,9.911,2.708,1.093,148462,129,95,0.9,HANT,,0,0,0,0,2008-09-08,2008-09-10,1317,,섬진강,노동천,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,5.9,25915,0,2.49,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,외판,복내면 동교리 1096-3 ,25,0,0,25,25.7,0,0,25.7,23.1,0,0,23.1,68.5,2.8,33.2,3.3,97.5,3.1,23.105,8.858,2.5,0.963,121923,123,95.9,1.7,OAM,,0,0,0,0,1996-02-24,1996-02-24,92,,섬진강,보성강,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,1.4,6075,0,0.33,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,이동,율어면 이동리 1263-4 ,25,0,0,25,7.3,0,0,7.3,6.4,0,0,6.4,69.2,2.9,32.6,3.6,126.8,3.2,28.561,8.466,2.859,1.051,149231,94,95.8,0.5,HANT,,0,0,0,0,2009-12-24,2009-12-24,1618,,섬진강,율어천,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,10.2,44531,0,8.706,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,진천,율어면 율어리 1112-1 ,25,0,0,25,21.2,0,0,21.2,19.4,0,0,19.4,71.1,2.9,31.6,3,123.5,3,24.697,7.99,2.648,0.83,135692,109,95.9,1.4,OAM,,0,0,0,0,2008-08-27,2008-08-27,96,,섬진강,율어천,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,1.2,5068,0,0.327,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,내판,복내면 동교 574-3 ,20,0,0,20,56.3,0,0,56.3,52.4,0,0,52.4,72.2,2.7,35.6,3.2,90.5,3,23.315,8.12,2.392,0.855,100077,105,96.3,3.9,SBR,,0,0,0,0,1998-10-06,1998-10-07,760,,섬진강,보성강,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,2.3,10142,0,0.243,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,송림,미력면 덕림리 531-1 ,20,0,0,20,17.5,0,0,17.5,16,0,0,16,74.5,3.4,38.4,3.7,116.4,3.1,26.121,8.402,2.883,1.049,135000,144,95.4,1.2,BRC,,0,0,0,0,2010-01-20,2010-01-21,1241,,섬진강,보성강,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,3.6,15767,0,1.236,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,운곡,문덕면 운곡리 784-2 ,20,0,20,0,15.5,0,15.5,0,14.2,0,14.2,0,73.1,2.8,38.7,3.3,100.2,3,24.739,8.755,2.73,0.941,115077,110,96.2,1.1,유속완화증가폭기,,0,0,0,0,2004-01-28,2004-01-28,320,,섬진강,보성강,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,3.1,13498,0,1.197,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,고전,겸백면 석호리 169-4 ,16,0,0,16,13.6,0,0,13.6,12.5,0,0,12.5,61.1,2.6,30.6,3.2,96.5,3.2,22.845,5.803,2.531,0.677,87692,77,95.7,0.8,OAM,,0,0,0,0,1995-02-28,1995-02-28,60,,섬진강,보성강,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,1.4,5961,0,0.601,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,장동,문덕면 용암리 771-1 ,16,0,0,16,12.4,0,0,12.4,11.3,0,0,11.3,73.2,2.9,34.9,3.2,100.2,3,25.455,7.858,2.758,0.913,121000,88,96,0.9,OAM,,0,0,0,0,1994-02-22,1994-02-22,85,,섬진강,보성강,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,2.4,10461,0,1.165,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,평화,겸백면 평호리 918-16 ,16,0,0,16,14,0,0,14,12.7,0,0,12.7,69.8,2.9,34.6,3.7,111.2,3,24.617,6.204,2.733,0.783,103769,80,95.8,0.9,OAM,,0,0,0,0,1997-02-10,1997-02-10,162,,섬진강,보성강,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,0.4,1874,0,0.186,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,하덕,겸백면 은덕리 51-1 ,16,0,0,16,14.9,0,0,14.9,13.3,0,0,13.3,79.8,3.3,34.3,3.6,133.2,3.3,27.347,8.075,2.908,1.008,160769,136,95.9,1.1,OAM,,0,0,0,0,1997-02-15,1997-02-15,80,,섬진강,보성강,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,1.2,5165,0,0.486,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,대은,웅치면 용반 109-4 ,15,0,0,15,11.8,0,0,11.8,10.8,0,0,10.8,69,2.9,33.8,3.4,128.8,3,25.604,8.057,2.642,1.001,130769,115,95.8,0.8,혐기성접촉포기,,0,0,0,0,1999-09-01,1999-09-01,121,,섬진강,용반천,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,2.5,10877,0,1.264,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,문덕 대운,전라남도 보성군 문덕면 운곡리 526-3,15,0,0,15,37,0,0,37,34,0,0,34,64.7,3.2,30.8,2.9,91.8,3.2,22.803,9.488,2.429,1.096,103692,141,95.1,2.3,FNR,,0,0,0,0,2012-09-05,2012-10-01,430,,섬진강,문덕천,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,5.7,25038,0,0.925,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,기동,득량면 송곡 1261-5 ,14,0,14,0,23,0,23,0,21.5,0,21.5,0,75.7,2.8,37.1,3.8,103.7,3.2,25.208,6.63,2.765,0.775,111333,94,96.3,1.7,유속완화증가폭기,,0,0,0,0,2006-01-31,2006-02-01,326,,섬진강,송곡천,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,1.7,7381,0,0.43,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,보림,노동면 광곡리 103-2 ,14,0,14,0,35.4,0,35.4,0,32.2,0,32.2,0,66.5,3.2,34.2,3.7,113.1,3.4,27.359,10.874,2.919,1.161,151231,149,95.2,2.2,유속완화증가폭기,,0,0,0,0,2006-07-03,2006-07-04,300,,섬진강,보성강,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,0.8,3523,0,0.137,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,보성군,보성군,삼정,조성면 축내리 267-13 ,12,0,0,12,5.5,0,0,5.5,4.6,0,0,4.6,80,3.6,37.1,4.1,141.1,3.5,32.2,10.471,3.363,1.016,169385,161,95.5,0.4,OAM,,0,0,0,0,2005-03-11,2005-03-16,54,,섬진강,조성천,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,1.4,6086,0,1.663,민간(대행),"(주)송림,코리아엔텍(주)",0,2022-01-01,2026-12-31,0,0
전라남도,화순군,화순군,화순읍,전라남도 화순군 도곡면 죽청리 104   ,19000,0,3000,16000,25026.3,0,14488.9,10537.4,19371.4,0,11215,8156.4,186.7,2.3,102.4,4.8,196.5,2.5,48.263,7.664,5.463,0.095,203077,42,98.8,4616.3,"RBC,SEIL-BIO-SYSTEM,BSTS-II",,20.1,0,47.4,0,1999-12-20,1999-12-21,56021,자외선 ,영산강,지석천,영산강상류,500톤 이상(Ⅲ지역),지석천,Ⅲ,6.4,51.6,812,3320370,51.6,0.215,민간(대행),리뉴어스(주),3424.8,2009-02-01,2029-01-31,39,0
전라남도,화순군,화순군,도곡온천,전라남도 화순군 도곡면 천암리 133   ,6000,0,0,6000,2146.5,0,0,2146.5,2131.4,0,0,2131.4,85.6,1.2,47.2,3,88.5,1.4,31.332,4.234,3.408,0.045,66500,53,98.6,181.2,"고도접촉산화법,FNR",,0,0,0,0,1994-12-31,1995-01-01,23873,자외선 ,영산강,지석천,영산강상류,500톤 이상(Ⅲ지역),지석천,Ⅲ,0,0,153.8,671423,0,0.395,민간(대행),리뉴어스(주),391.9,2009-02-01,2029-01-31,0,0
전라남도,화순군,화순군,화순온천,전라남도 화순군 북면 옥리 299-4 ,2000,0,2000,0,414.6,0,414.6,0,412.7,0,412.7,0,49.1,1.3,30,1.9,59.7,1.7,24.555,8.673,2.835,0.047,26388,46,97.4,19.8,표준활성슬러지법,,0,0,0,0,1990-12-31,1995-10-07,3814,자외선 ,영산강,화순천,영산강상류,500톤 이상(Ⅱ지역),지석천,Ⅲ,18,8.4,46.6,166950,8.4,0.508,민간(대행),리뉴어스(주),72.3,2009-02-01,2029-01-31,0,0
전라남도,화순군,화순군,남면,전라남도 화순군 사평면 사평리 1-1 ,800,0,800,0,777.5,0,777.5,0,767.5,0,767.5,0,36.1,1.2,23.6,1.5,38.6,1.2,21.492,6.844,2.125,0.031,19661,27,96.7,27.1,산화구,,0,0,0,0,2006-09-20,2006-09-21,6213,자외선 ,섬진강,외남천,섬진강하류,500톤 이상(Ⅰ지역),섬진강하류,Ⅰb,13,12.1,93,353239,12.1,0.578,민간(대행),리뉴어스(주),497.5,2024-03-01,2029-02-28,0,0
전라남도,화순군,화순군,동복,전라남도 화순군 동복면 독상리456-1 ,430,0,430,0,403.1,0,403.1,0,402.1,0,402.1,0,55.8,2.2,34.4,3.2,57.5,3.5,32.003,10.274,3.461,0.981,48635,65,96.1,21.6,산화구,,0,0,0,0,2007-10-26,2007-11-21,5848,자외선 ,섬진강,동복천,섬진강하류,500톤 미만 50톤 이상,주암댐,Ⅰa,0,0,37.5,163932,0,0.512,민간(대행),리뉴어스(주),142.7,2024-03-01,2029-01-31,0,0
전라남도,화순군,화순군,석정,전라남도 화순군 춘양면 석정리 91-3,130,0,0,130,146.8,0,0,146.8,146.8,0,0,146.8,104.2,1.9,63.8,3.6,110.9,2.5,40.92,9.41,4.281,0.867,98519,36,98.2,15,FNR,,0,0,0,0,2011-03-29,2011-03-29,0,,영산강,석정천,영산강상류,500톤 미만 50톤 이상,영산강상류,Ⅲ,0,0,11.1,48653,0,0.416,민간(대행),리뉴어스(주),43.1,2024-03-01,2029-01-31,0,0
전라남도,화순군,화순군,복림,전라남도 화순군 동면 복암리 981-1 ,110,0,0,110,98.8,0,0,98.8,98.8,0,0,98.8,105.7,4.1,81.7,6.6,153.9,5.9,35.869,12.604,4.397,1.317,112269,128,96.1,10,FNR,,0,0,0,0,2024-06-24,2024-08-28,0,자외선 ,영산강,화순천,영산강상류,500톤 미만 50톤 이상,지석천,Ⅲ,0,0,1302.6,5688000,0,143.681,민간(대행),,0,,,0,0
전라남도,화순군,화순군,이양,전라남도 화순군 이양면 오류리 599,100,0,0,100,83,0,83,0,83,0,83,0,124.1,4.6,107,6.3,125.3,4.2,49.35,8.217,5.635,0.947,88712,154,96.3,9.9,DBS,,0,0,0,0,2014-08-31,2014-09-01,460,,영산강,지석천,영산강상류,500톤 미만 50톤 이상,지석천,Ⅲ,0,0,12,52404,0,0.792,민간(대행),(주)케이엔씨,35,2022-09-04,2025-09-03,2,0
전라남도,화순군,화순군,가봉·산간,전라남도 화순군 춘양면 가봉리 1025-5,65,0,0,65,48,0,0,48,48,0,0,48,61.2,1.8,39,3,66.6,2.8,28.827,11.091,3.005,1.096,43096,35,97.1,2.9,BRC,,0,0,0,0,2011-09-23,2011-09-23,2521,,영산강,춘양천,영산강상류,500톤 미만 50톤 이상,영산강상류,Ⅲ,0,0,6.5,28194,0,0.737,민간(대행),리뉴어스(주),23,2022-09-04,2025-09-03,0,0
전라남도,화순군,화순군,남치,전남 화순군 백아면 원리 552-3 ,65,0,0,65,52.6,0,52.6,0,52.6,0,52.6,0,103.5,2.4,106.5,4.8,103.6,2.1,46.288,6.321,5.109,0.783,90481,76,97.7,5.3,SNR,,0,0,0,0,2020-02-28,2020-03-03,2800,,섬진강,동복천,섬진강하류,500톤 미만 50톤 이상,주암댐,Ⅰa,0,0,1.3,5530,0,0.132,민간(대행),(주)케이엔씨,23,2022-09-04,2025-09-03,0,0
전라남도,화순군,화순군,화림,전라남도 화순군 춘양면 화림리 533-19 화림 공공하수처리시설,65,0,0,65,53.4,0,53.4,0,53.4,0,53.4,0,106.3,4.4,108.4,5.4,105.7,4.3,47.031,7.369,5.123,0.934,87558,204,95.9,5.4,DBS,,0,0,0,0,2016-11-14,2016-12-26,2100,,영산강,지석천,영산강상류,50톤 미만,지석천,Ⅲ,0,0,10.2,44402,0,1.043,민간(대행),(주)케이엔씨,23,2022-09-04,2025-09-03,0,0
전라남도,화순군,화순군,보월,이서면 보월리 180-8,60,0,0,60,50.5,0,0,50.5,50.5,0,0,50.5,48.2,0.9,31,2.2,47.9,1.2,30.09,8.759,3.056,0.809,36154,62,98.1,2.4,"토양식오수정화법,SNR",,0,0,0,0,2002-08-25,2002-08-26,779,,섬진강,이서천,섬진강하류,500톤 미만 50톤 이상,주암댐,Ⅰa,0,0,1,4208,0,0.105,민간(대행),리뉴어스(주),17,2022-09-04,2025-09-03,0,0
전라남도,화순군,화순군,월곡,전라남도 화순군 도곡면 월곡리 1105-1,60,0,0,60,67.7,0,0,67.7,67.7,0,0,67.7,80.4,3.2,50.8,4.6,84.6,4,31.894,11.973,3.576,1.192,61577,72,96,5.2,HBR-II,,0,0,0,0,2011-07-04,2011-07-05,2322,,영산강,지석천,영산강상류,500톤 미만 50톤 이상,지석천,Ⅲ,0,0,4.5,19451,0,0.36,민간(대행),리뉴어스(주),17,2022-09-04,2025-09-03,0,0
전라남도,화순군,화순군,월전지구,전라남도 화순군 도암면 원천리 343-16 ,60,0,0,60,49.9,0,49.9,0,49.9,0,49.9,0,117.5,5.2,111.9,5.9,110.6,4.7,47.8,7.598,5.433,0.967,77575,110,95.6,5.6,BRC,,0,0,0,0,2023-06-21,2022-08-31,5610,,영산강,정천,영산강상류,500톤 미만 50톤 이상,지석천,Ⅲ,0,0,10.1,44286,0,1.114,민간(대행),(주)케이엔씨,21,2022-09-04,2025-09-03,0,0
전라남도,화순군,화순군,차리,전라남도 화순군 청풍면 차리 748-93,60,0,0,60,45.3,0,0,45.3,45.3,0,0,45.3,89.2,2.5,55.6,3.9,95.1,3.8,35.729,11.031,3.855,0.884,76423,89,97.2,3.9,FNR,,0,0,0,0,2011-06-28,2011-06-28,2521,,영산강,청풍천,영산강상류,500톤 미만 50톤 이상,영산강상류,Ⅲ,0,0,8.2,35779,0,0.991,민간(대행),리뉴어스(주),14,2024-03-01,2029-01-31,0,0
전라남도,화순군,화순군,한계,전라남도 화순군 한천면 한계리 882,60,0,0,60,67.5,0,0,67.5,67.5,0,0,67.5,65.3,2.6,41.1,3.9,67.8,4,32.565,10.087,3.419,0.643,48712,65,96,4.2,FNR,,0,0,0,0,2011-06-28,2011-06-28,2116,,영산강,한천천,영산강상류,500톤 미만 50톤 이상,영산강상류,Ⅲ,0,0,9.5,41391,0,0.77,민간(대행),리뉴어스(주),12,2024-03-01,2029-01-31,0,0
전라남도,화순군,화순군,효산,도곡면효산리 299-1,60,0,0,60,52.6,0,0,52.6,52.6,0,0,52.6,226.7,7.1,142,9.8,252.8,7.4,47.1,16.273,5.254,1.099,182788,552,96.9,11.6,FNR,,0,0,0,0,2009-04-01,2009-04-01,1800,,영산강,지석천,영산강상류,500톤 미만 50톤 이상,지석천,Ⅲ,0,0,9.1,39636,0,0.946,민간(대행),리뉴어스(주),12,2024-03-01,2029-01-31,0,0
전라남도,화순군,화순군,우봉지구,전라남도 화순군 춘양면 우봉리 201-2 ,50,0,0,50,40.6,0,40.6,0,40.6,0,40.6,0,117.3,3.6,119.1,5.6,109.3,3.9,47.831,8.198,5.46,0.915,105077,215,96.9,4.6,BRC,,0,0,0,0,2023-03-09,2023-04-10,7119,,영산강,지석천,영산강상류,500톤 미만 50톤 이상,지석천,Ⅲ,0,0,9.5,41310,0,1.277,민간(대행),(주)케이엔씨,17,2022-09-04,2025-09-03,0,0
전라남도,화순군,화순군,정천·원천,전라남도 화순군 도암면 정천리 778-2,50,0,0,50,57.2,0,0,57.2,57.2,0,0,57.2,98.6,3.1,61,4.4,105.6,4.1,41.012,12.952,4.592,1.019,84885,49,96.9,5.5,HBR-II,,0,0,0,0,2010-12-22,2010-12-01,1956,,영산강,지석천,영산강상류,500톤 미만 50톤 이상,지석천,Ⅲ,0,0,8,34876,0,0.766,민간(대행),리뉴어스(주),7,2024-03-01,2029-01-31,0,0
전라남도,화순군,화순군,학천,백아면 이천리  755-1,50,0,0,50,48.6,0,0,48.6,48.6,0,0,48.6,79,1.6,49.7,2.8,84.7,1.1,39.783,10.174,3.978,0.909,74462,55,98,3.8,"토양식오수정화법,SNR",,0,0,0,0,2003-06-01,2003-06-01,1430,,섬진강,동복천,섬진강하류,500톤 미만 50톤 이상,주암댐,Ⅰa,0,0,1.4,6240,0,0.161,민간(대행),리뉴어스(주),7,2009-02-01,2029-01-31,0,0
전라남도,화순군,화순군,금능,전남 화순군 이양면 금능리 897-1번지 ,45,0,0,45,35.9,0,35.9,0,35.9,0,35.9,0,115.7,2.2,105.2,6.7,112.1,2.9,48.392,7.475,5.888,0.932,72083,16,98.1,4.1,HANT,,0,0,0,0,2019-10-30,2019-10-30,7825,,영산강,송석천,영산강상류,50톤 미만,지석천,Ⅲ,0,0,9.7,42254,0,1.476,민간(대행),(주)케이엔씨,17,2022-09-04,2025-09-03,0,0
전라남도,화순군,화순군,수만,전라남도 화순군 화순읍 백천로 608 (수만리) 수만 공공하수처리시설,40,0,0,40,31.9,0,31.9,0,31.9,0,31.9,0,100.3,5,107.3,4.9,106,4.8,45.192,7.425,5.149,1.075,34167,99,95,3,DBS,,0,0,0,0,2016-05-11,2016-05-25,2006,,영산강,동천,영산강상류,50톤 미만,지석천,Ⅲ,0,0,13.4,58731,0,2.308,민간(대행),(주)케이엔씨,14,2022-09-04,2025-09-03,0,0
전라남도,화순군,화순군,신기(40),전라남도 화순군 도암면 용강리 1구 969-15,40,0,0,40,47.8,0,0,47.8,47.8,0,0,47.8,43.5,3,28.8,4.5,48,3.9,27.411,10.149,2.814,0.925,36167,64,93.1,1.9,BCS,,0,0,0,0,2003-06-24,2003-06-25,415,,영산강,대초천,영산강상류,50톤 미만,영산강상류,Ⅲ,0,0,3.1,13598,0,0.357,민간(대행),리뉴어스(주),5,2024-03-01,2029-01-31,0,0
전라남도,화순군,화순군,야사3,전라남도 화순군 이서면 야사리,40,0,0,40,33.7,0,33.7,0,33.7,0,33.7,0,88.8,3.8,104.7,5.1,92.9,3.6,48.183,8.008,5.427,0.816,23250,81,95.7,2.9,토양식오수정화법,,0,0,0,0,2004-01-01,2004-10-29,139,,섬진강,이서천,섬진강하류,50톤 미만,주암댐,Ⅰa,0,0,2.3,10210,0,0.38,민간(대행),(주)케이엔씨,14,2022-09-04,2025-09-03,0,0
전라남도,화순군,화순군,장선,사평면 절산리2구  484-1,40,0,0,40,21.6,0,0,21.6,21.6,0,0,21.6,40,2.3,25.7,4.4,41.4,2.3,25.69,10.208,2.632,0.959,32167,87,94.3,0.8,HUB-N,,0,0,0,0,1998-12-07,1998-12-08,870,,섬진강,외남천,섬진강하류,50톤 미만,주암댐,Ⅰa,0,0,1.9,8286,0,0.481,민간(대행),리뉴어스(주),5,2009-02-01,2029-01-31,0,0
전라남도,화순군,화순군,절동,사평면 절산리1구 512,40,0,0,40,33.2,0,0,33.2,33.2,0,0,33.2,50.5,4,32.8,5.1,58.3,3.3,27.989,11.894,3.002,1.217,43583,166,92.1,1.5,토양식오수정화법,,0,0,0,0,2002-05-14,2002-05-15,908,,섬진강,외남천,섬진강하류,50톤 미만,주암댐,Ⅰa,0,0,1.8,8018,0,0.303,민간(대행),리뉴어스(주),5,2009-02-01,2029-01-31,0,0
전라남도,화순군,화순군,도장,도암면 도장리  1279-21,35,0,0,35,28.3,0,0,28.3,28.3,0,0,28.3,58.4,3.7,36.9,4.9,64.1,4.5,34.087,11.652,3.621,1.068,57000,85,93.7,1.5,KHBNR,,0,0,0,0,2009-04-22,2009-04-23,1100,,영산강,대초천,영산강상류,50톤 미만,지석천,Ⅲ,0,0,3.6,15889,0,0.706,민간(대행),리뉴어스(주),5,2024-03-01,2029-01-31,0,0
전라남도,화순군,화순군,수리,전남 화순군 백아면 수리 777-5 ,35,0,0,35,28.2,0,28.2,0,28.2,0,28.2,0,111.4,3.1,126.2,4.5,111.9,2.8,38.983,7.125,5.241,0.866,60750,94,97.2,3.1,SNR,,0,0,0,0,2020-02-28,2019-10-23,1536,,섬진강,동복천,섬진강하류,50톤 미만,주암댐,Ⅰa,0,0,0.8,3487,0,0.155,민간(대행),(주)케이엔씨,12,2022-09-04,2025-09-03,0,0
전라남도,화순군,화순군,야사1,전라남도 화순군 이서면 야사리 1051-10,35,0,35,0,27.7,0,27.7,0,27.7,0,27.7,0,100.8,2.2,115.1,4.9,89.3,2.8,49.65,8.625,5.191,0.912,23250,21,97.8,2.7,3단접촉폭기,,0,0,0,0,2001-01-01,2022-07-07,39,,섬진강,이서천,섬진강하류,50톤 미만,주암댐,Ⅰa,0,0,1.5,6616,0,0.3,민간(대행),(주)케이엔씨,12,2022-09-04,2025-09-03,0,0
전라남도,화순군,화순군,남계,남면 남계리 385-1,30,0,0,30,24.4,0,0,24.4,24.4,0,0,24.4,36.9,3.1,22.4,3.6,39.5,4,24.828,8.881,2.565,0.864,24333,198,91.6,0.8,SWPP,,0,0,0,0,2004-03-03,2004-03-04,89,,섬진강,주암천,섬진강하류,50톤 미만,주암댐,Ⅰa,0,0,1.8,8037,0,0.414,민간(대행),리뉴어스(주),10,2024-03-01,2029-01-31,0,0
전라남도,화순군,화순군,도천,전라남도 화순군 백아면 이천리  748-1,30,0,0,30,24,0,0,24,24,0,0,24,50.3,6,31.9,8.9,49.7,6.2,28.643,15.915,3.148,1.549,51667,468,88.1,1.1,A2EBC,,0,0,0,0,2006-08-13,2006-08-14,1000,,섬진강,동복천,섬진강하류,50톤 미만,섬진강하류,Ⅰb,0,0,1.2,5457,0,0.285,민간(대행),리뉴어스(주),10,2024-03-01,2029-01-31,0,0
전라남도,화순군,화순군,모산,도곡면 월곡리 256-2,30,0,0,30,23.7,0,0,23.7,23.7,0,0,23.7,47.7,3.6,32.7,4.9,51,4.4,31.167,11.139,3.344,1.028,46917,85,92.5,1,A2EBC,,0,0,0,0,2006-08-26,2006-08-27,1000,,섬진강,지석천,섬진강하류,50톤 미만,주암댐,Ⅰa,0,0,3.1,13647,0,0.722,민간(대행),리뉴어스(주),10,2024-03-01,2029-01-31,0,0
전라남도,화순군,화순군,사마동,전남 화순군 이서면 안심리 140-1 ,30,0,0,30,25.2,0,25.2,0,25.2,0,25.2,0,109.2,2.5,101.9,6.1,101.2,2.7,45.083,7.108,5.432,0.948,39167,93,97.7,2.7,"A2EBC,SNR",,0,0,0,0,2008-01-01,2021-01-07,2876,,섬진강,남천,섬진강하류,50톤 미만,주암댐,Ⅰa,0,0,2.1,9241,0,0.46,민간(대행),(주)케이엔씨,10,2022-09-04,2025-09-03,0,0
전라남도,화순군,화순군,세청,청풍면 세청리  503-7,30,0,0,30,24,0,0,24,24,0,0,24,50,7.3,32.5,9.9,52.3,7.4,30.38,20.921,3.249,2.212,53167,493,85.4,1,KSBNR,,0,0,0,0,2000-03-29,2000-03-30,326,,섬진강,청풍천,섬진강하류,50톤 미만,주암댐,Ⅰa,0,0,2.7,11574,0,0.605,민간(대행),리뉴어스(주),5.4,2009-02-01,2029-01-31,0,0
전라남도,화순군,화순군,어리,청풍면 어리 540-1,30,0,0,30,21,0,0,21,21,0,0,21,39.8,2.3,25.8,3.7,41.1,3.1,24.006,8.719,2.58,0.896,29250,91,94.2,0.8,SWPP,,0,0,0,0,2000-06-20,2000-06-21,760,,영산강,지석천,영산강상류,50톤 미만,지석천,Ⅲ,0,0,0.8,3566,0,0.213,민간(대행),리뉴어스(주),5.4,2009-02-01,2029-01-31,0,0
